"","X","Invoice","StockCode","Description","Quantity","InvoiceDate","Price","Customer.ID","Country","Revenue"
"5146",1001538,576932,"23355","HOT WATER BOTTLE KEEP CALM",2,"2011-11-17 11:12:00",4.95,15443,"United Kingdom",9.9
"5147",968583,574691,"23061","VINTAGE EMBOSSED HEART",6,"2011-11-06 13:17:00",1.25,14174,"United Kingdom",7.5
"5148",456785,532680,"21645","ASSORTED TUTTI FRUTTI ROUND BOX",2,"2010-11-14 12:31:00",1.65,15547,"United Kingdom",3.3
"5149",302829,518895,"21892","TRADITIONAL WOODEN CATCH CUP GAME ",12,"2010-08-12 13:36:00",1.25,15129,"United Kingdom",15
"5150",754714,557021,"21498","RED RETROSPOT WRAP ",25,"2011-06-16 12:55:00",0.42,17642,"United Kingdom",10.5
"5151",756643,557247,"22630","DOLLY GIRL LUNCH BOX",12,"2011-06-17 15:09:00",1.95,12731,"France",23.4
"5152",838556,564436,"21629","SQUARE FLOOR CUSHION VINTAGE RED",2,"2011-08-25 12:06:00",7.95,17841,"United Kingdom",15.9
"5153",980854,575612,"22633","HAND WARMER UNION JACK",12,"2011-11-10 12:47:00",2.1,17416,"United Kingdom",25.2
"5154",524488,538093,"22948","METAL DECORATION NAUGHTY CHILDREN ",24,"2010-12-09 14:49:00",0.85,12682,"France",20.4
"5155",905374,569716,"22778","GLASS CLOCHE SMALL",2,"2011-10-06 08:17:00",0,15804,"United Kingdom",0
"5156",981270,575647,"22554","PLASTERS IN TIN WOODLAND ANIMALS",6,"2011-11-10 14:16:00",1.65,16440,"United Kingdom",9.9
"5157",820591,562772,"22472","TV DINNER TRAY DOLLY GIRL",1,"2011-08-09 12:07:00",4.95,13097,"United Kingdom",4.95
"5158",275816,516185,"21621","VINTAGE UNION JACK BUNTING",2,"2010-07-18 15:48:00",8.5,14546,"United Kingdom",17
"5159",551634,538504,"22694","WICKER STAR ",4,"2010-12-12 13:01:00",2.1,16011,"United Kingdom",8.4
"5160",690282,550701,"21181","PLEASE ONE PERSON METAL SIGN",12,"2011-04-20 10:48:00",2.1,14905,"United Kingdom",25.2
"5161",206831,509390,"20967","GREY FLORAL FELTCRAFT SHOULDER BAG",1,"2010-05-21 17:22:00",3.75,17898,"United Kingdom",3.75
"5162",347626,523196,"79321","CHILLI LIGHTS",4,"2010-09-21 08:49:00",4.95,17726,"United Kingdom",19.8
"5163",712550,552950,"84637","KITCHEN FLOWER POTS WALL PLAQUE",3,"2011-05-12 12:01:00",5.95,16116,"United Kingdom",17.85
"5164",817817,562551,"90016B","GOLD/M.O.P PENDANT ORBIT NECKLACE",1,"2011-08-05 16:19:00",8.5,17231,"United Kingdom",8.5
"5165",369035,525059,"22949","36 DOILIES DOLLY GIRL",12,"2010-10-03 14:08:00",1.45,15978,"United Kingdom",17.4
"5166",58637,494661,"21326","AGED GLASS SILVER T-LIGHT HOLDER",12,"2010-01-17 14:07:00",0.65,13634,"United Kingdom",7.8
"5167",575487,540543,"20984","12 PENCILS TALL TUBE POSY",6,"2011-01-09 15:23:00",0.85,14395,"United Kingdom",5.1
"5168",1013570,577794,"22030","SWALLOWS GREETING CARD",24,"2011-11-21 16:48:00",0.42,14030,"United Kingdom",10.08
"5169",732948,554992,"22754","SMALL RED BABUSHKA NOTEBOOK ",1,"2011-05-29 14:08:00",0.85,16686,"United Kingdom",0.85
"5170",702423,552039,"20679","EDWARDIAN PARASOL RED",3,"2011-05-06 08:10:00",5.95,13081,"United Kingdom",17.85
"5171",989557,576077,"23041","PAPER LANTERN 9 POINT SNOW STAR",1,"2011-11-13 16:22:00",4.15,16720,"United Kingdom",4.15
"5172",651088,547052,"20731","POSY CANDY BAG",2,"2011-03-20 12:07:00",1.25,18225,"United Kingdom",2.5
"5173",105331,499476,"79323B","BLACK CHERRY LIGHTS",2,"2010-02-28 12:45:00",6.75,17969,"United Kingdom",13.5
"5174",832592,563907,"84976","RECTANGULAR SHAPED MIRROR",12,"2011-08-21 11:57:00",0.79,14733,"United Kingdom",9.48
"5175",1019388,578255,"23084","RABBIT NIGHT LIGHT",6,"2011-11-23 12:58:00",2.08,14675,"United Kingdom",12.48
"5176",623486,544664,"22699","ROSES REGENCY TEACUP AND SAUCER ",6,"2011-02-22 14:55:00",2.95,16045,"United Kingdom",17.7
"5177",224702,511101,"22227","DECORATION, HANGING HEART+MIRROR ",24,"2010-06-07 08:38:00",0.65,14221,"United Kingdom",15.6
"5178",201879,508840,"22487","WHITE WOOD GARDEN PLANT LADDER",1,"2010-05-18 14:06:00",9.95,14744,"United Kingdom",9.95
"5179",722994,553913,"22509","SEWING BOX RETROSPOT DESIGN ",1,"2011-05-19 19:47:00",16.95,18109,"United Kingdom",16.95
"5180",665077,548330,"21931","JUMBO STORAGE BAG SUKI",6,"2011-03-30 13:26:00",2.08,14810,"United Kingdom",12.48
"5181",515733,537396,"22075","6 RIBBONS ELEGANT CHRISTMAS ",1,"2010-12-06 14:08:00",1.65,17223,"United Kingdom",1.65
"5182",718714,553522,"21033","JUMBO BAG CHARLIE AND LOLA TOYS",2,"2011-05-17 14:43:00",2.08,15005,"United Kingdom",4.16
"5183",364687,524726,"21891","TRADITIONAL WOODEN SKIPPING ROPE",12,"2010-09-30 14:19:00",1.25,15736,"United Kingdom",15
"5184",500889,536072,"22367","CHILDRENS APRON SPACEBOY DESIGN",1,"2010-11-30 10:56:00",1.95,17811,"United Kingdom",1.95
"5185",201514,508759,"37448","CERAMIC CAKE DESIGN SPOTTED MUG",3,"2010-05-18 12:03:00",1.49,14680,"United Kingdom",4.47
"5186",409211,528595,"22377","BOTTLE BAG RETROSPOT ",5,"2010-10-22 14:30:00",2.1,15067,"United Kingdom",10.5
"5187",517822,537624,"22211","WOOD STAMP SET FLOWERS",1,"2010-12-07 14:41:00",1.65,12748,"United Kingdom",1.65
"5188",914205,570455,"20992","JAZZ HEARTS PURSE NOTEBOOK",1,"2011-10-10 15:27:00",0.39,14529,"United Kingdom",0.39
"5189",685594,550452,"85123A","WHITE HANGING HEART T-LIGHT HOLDER",64,"2011-04-18 12:56:00",2.55,14525,"United Kingdom",163.2
"5190",511665,537144,"82551","LAUNDRY 15C METAL SIGN",1,"2010-12-05 13:00:00",1.45,15880,"United Kingdom",1.45
"5191",81473,496873,"79323LP","LIGHT PINK CHERRY LIGHTS",3,"2010-02-04 13:38:00",6.75,14040,"United Kingdom",20.25
"5192",1035271,579404,"22621","TRADITIONAL KNITTING NANCY",12,"2011-11-29 12:21:00",1.65,14126,"United Kingdom",19.8
"5193",382820,526208,"22910","PAPER CHAIN KIT VINTAGE CHRISTMAS",4,"2010-10-10 13:38:00",2.95,15418,"United Kingdom",11.8
"5194",430143,530434,"21592","RETROSPOT CIGAR BOX MATCHES ",144,"2010-11-03 10:47:00",1.06,17511,"United Kingdom",152.64
"5195",845417,564950,"22720","SET OF 3 CAKE TINS PANTRY DESIGN ",3,"2011-08-31 13:31:00",4.95,17320,"United Kingdom",14.85
"5196",552147,538518,"22087","PAPER BUNTING WHITE LACE",2,"2010-12-12 16:14:00",2.95,14505,"United Kingdom",5.9
"5197",424118,529936,"22633","HAND WARMER UNION JACK",1,"2010-10-31 14:42:00",2.1,17085,"United Kingdom",2.1
"5198",815336,562340,"23256","CHILDRENS CUTLERY SPACEBOY ",4,"2011-08-04 12:05:00",4.15,13985,"United Kingdom",16.6
"5199",126796,501507,"21901","KEY FOB , BACK DOOR ",3,"2010-03-17 11:21:00",0.65,14662,"United Kingdom",1.95
"5200",754316,556960,"22844","VINTAGE CREAM DOG FOOD CONTAINER",2,"2011-06-16 09:28:00",8.5,14844,"United Kingdom",17
"5201",798799,560824,"22752","SET 7 BABUSHKA NESTING BOXES",1,"2011-07-21 11:23:00",8.5,17935,"United Kingdom",8.5
"5202",860972,566290,"22386","JUMBO BAG PINK POLKADOT",1,"2011-09-11 15:24:00",2.08,14456,"United Kingdom",2.08
"5203",301669,518771,"35970","ZINC FOLKART SLEIGH BELLS",2,"2010-08-11 15:21:00",1.69,14736,"United Kingdom",3.38
"5204",715351,553173,"21257","VICTORIAN SEWING BOX MEDIUM",1,"2011-05-13 17:34:00",7.95,17400,"United Kingdom",7.95
"5205",674142,549250,"21586","KINGS CHOICE GIANT TUBE MATCHES",1,"2011-04-07 12:10:00",2.55,14446,"United Kingdom",2.55
"5206",661500,547924,"22957","SET 3 PAPER VINTAGE CHICK PAPER EGG",6,"2011-03-28 13:39:00",2.95,17749,"United Kingdom",17.7
"5207",244369,513053,"79000","MOROCCAN TEA GLASS",12,"2010-06-21 13:32:00",0.85,16062,"United Kingdom",10.2
"5208",558406,539211,"22588","CARD HOLDER GINGHAM HEART",3,"2010-12-16 12:15:00",2.55,16743,"United Kingdom",7.65
"5209",1055010,580734,"23582","VINTAGE DOILY JUMBO BAG RED ",20,"2011-12-06 08:46:00",2.08,12766,"Portugal",41.6
"5210",296081,518227,"22556","PLASTERS IN TIN CIRCUS PARADE ",1,"2010-08-05 14:57:00",1.65,15271,"United Kingdom",1.65
"5211",907114,569870,"23205","CHARLOTTE BAG VINTAGE ALPHABET ",3,"2011-10-06 14:59:00",0.85,12757,"Portugal",2.55
"5212",799633,560888,"23342","MINT DINER WALL CLOCK",2,"2011-07-21 16:33:00",8.5,15380,"United Kingdom",17
"5213",207240,509408,"82551","LAUNDRY 15C METAL SIGN",24,"2010-05-23 11:46:00",1.25,16290,"United Kingdom",30
"5214",189808,507391,"21179","NO JUNK MAIL METAL SIGN",1,"2010-05-09 12:30:00",1.25,14044,"United Kingdom",1.25
"5215",795481,560539,"82578","KITCHEN METAL SIGN",25,"2011-07-19 12:19:00",0.55,16745,"United Kingdom",13.75
"5216",96500,498463,"85206B","PINK FELT EASTER EGG BASKET",6,"2010-02-19 10:41:00",1.65,13769,"United Kingdom",9.9
"5217",784187,559671,"22844","VINTAGE CREAM DOG FOOD CONTAINER",1,"2011-07-11 13:55:00",8.5,17811,"United Kingdom",8.5
"5218",766238,558115,"23251","VINTAGE RED ENAMEL TRIM MUG ",12,"2011-06-27 08:50:00",1.25,16003,"United Kingdom",15
"5219",210841,509759,"20726","LUNCH BAG WOODLAND",10,"2010-05-25 15:21:00",1.65,14930,"Channel Islands",16.5
"5220",309949,519610,"21651","HANGING GLASS ETCHED TEALIGHT",6,"2010-08-18 16:54:00",1.65,15494,"United Kingdom",9.9
"5221",426163,530085,"20717","STRAWBERRY SHOPPER BAG",1,"2010-11-01 13:26:00",1.25,17315,"United Kingdom",1.25
"5222",140377,502825,"22517","CHILDS GARDEN RAKE PINK",3,"2010-03-28 11:30:00",2.1,16787,"United Kingdom",6.3
"5223",792204,560268,"22607","WOODEN ROUNDERS GARDEN SET ",4,"2011-07-17 14:07:00",9.95,13880,"United Kingdom",39.8
"5224",109622,499918,"22035","VINTAGE CARAVAN GREETING CARD ",12,"2010-03-03 12:16:00",0.42,13097,"United Kingdom",5.04
"5225",927871,571498,"22573","STAR WOODEN CHRISTMAS DECORATION",2,"2011-10-17 15:06:00",0.85,17841,"United Kingdom",1.7
"5226",127610,501550,"22189","CREAM HEART CARD HOLDER",4,"2010-03-17 15:29:00",3.95,13371,"United Kingdom",15.8
"5227",443829,531734,"22386","JUMBO BAG PINK POLKADOT",1,"2010-11-09 12:27:00",1.95,15719,"United Kingdom",1.95
"5228",347551,523192,"84925D","LA PALMIERA WALL THERMOMETER",1,"2010-09-20 17:32:00",2.55,15167,"United Kingdom",2.55
"5229",671669,548978,"22908","PACK OF 20 NAPKINS RED APPLES",6,"2011-04-05 12:08:00",0.85,15727,"United Kingdom",5.1
"5230",601969,542627,"22937","BAKING MOULD CHOCOLATE CUPCAKES",6,"2011-01-31 09:51:00",2.55,14426,"United Kingdom",15.3
"5231",836035,564190,"22667","RECIPE BOX RETROSPOT ",6,"2011-08-23 16:01:00",2.95,16143,"United Kingdom",17.7
"5232",992601,576339,"22492","MINI PAINT SET VINTAGE ",3,"2011-11-14 15:27:00",1.63,14096,"United Kingdom",4.89
"5233",131815,501892,"85099B","JUMBO BAG RED WHITE SPOTTY ",10,"2010-03-21 14:55:00",1.95,17051,"United Kingdom",19.5
"5234",291438,517750,"85064","CREAM SWEETHEART LETTER RACK",2,"2010-08-02 09:46:00",5.45,17589,"United Kingdom",10.9
"5235",726775,554280,"21931","JUMBO STORAGE BAG SUKI",20,"2011-05-23 13:35:00",2.08,14817,"United Kingdom",41.6
"5236",712926,552975,"21673","WHITE SPOT BLUE CERAMIC DRAWER KNOB",12,"2011-05-12 13:58:00",1.25,17932,"United Kingdom",15
"5237",753313,556910,"22208","WOOD STAMP SET THANK YOU",5,"2011-06-15 13:25:00",0.83,12748,"United Kingdom",4.15
"5238",82952,497006,"21718","RED METAL BEACH SPADE ",12,"2010-02-05 12:26:00",1.25,16147,"United Kingdom",15
"5239",210426,509743,"21749","LARGE RED RETROSPOT WINDMILL",5,"2010-05-25 13:21:00",2.1,17841,"United Kingdom",10.5
"5240",446415,531861,"20750","RED RETROSPOT MINI CASES",12,"2010-11-10 10:45:00",6.35,17511,"United Kingdom",76.2
"5241",396707,527400,"20982","12 PENCILS TALL TUBE SKULLS",12,"2010-10-17 13:59:00",0.85,14175,"United Kingdom",10.2
"5242",705542,552302,"22664","TOY TIDY DOLLY GIRL DESIGN",1,"2011-05-08 14:59:00",2.1,14606,"United Kingdom",2.1
"5243",1049372,580523,"84192","ASSORTED COLOUR METAL CAT ",3,"2011-12-04 15:00:00",1.25,17827,"United Kingdom",3.75
"5244",795385,560527,"23236","DOILEY STORAGE TIN",6,"2011-07-19 11:57:00",2.89,15727,"United Kingdom",17.34
"5245",889908,568660,"84581","DOG TOY WITH PINK CROCHET SKIRT",4,"2011-09-28 12:33:00",3.75,15134,"United Kingdom",15
"5246",130069,501789,"21527","RETRO SPOT TRADITIONAL TEAPOT ",1,"2010-03-19 13:01:00",7.95,15768,"United Kingdom",7.95
"5247",302713,518871,"22501","PICNIC BASKET WICKER LARGE",2,"2010-08-12 12:59:00",9.95,13150,"United Kingdom",19.9
"5248",759905,557525,"23254","CHILDRENS CUTLERY DOLLY GIRL ",4,"2011-06-21 09:26:00",4.15,12759,"Netherlands",16.6
"5249",1038598,579536,"21640","ASSORTED TUTTI FRUTTI  FOB NOTEBOOK",24,"2011-11-30 09:53:00",0.85,12957,"United Kingdom",20.4
"5250",641981,546252,"48187","DOORMAT NEW ENGLAND",2,"2011-03-10 14:42:00",7.95,14930,"Channel Islands",15.9
"5251",628634,545054,"22413","METAL SIGN TAKE IT OR LEAVE IT ",1,"2011-02-27 12:41:00",2.95,14472,"United Kingdom",2.95
"5252",300597,518663,"21390","FILIGRIS HEART WITH BUTTERFLY",3,"2010-08-10 14:27:00",1.25,14044,"United Kingdom",3.75
"5253",61657,494870,"22315","200 RED + WHITE BENDY STRAWS",2,"2010-01-19 12:15:00",1.25,15998,"United Kingdom",2.5
"5254",621510,544475,"21137","BLACK RECORD COVER FRAME",12,"2011-02-21 09:55:00",3.75,17361,"United Kingdom",45
"5255",214670,510191,"22355","CHARLOTTE BAG SUKI DESIGN",10,"2010-05-27 17:56:00",0.85,16451,"United Kingdom",8.5
"5256",827637,563381,"21916","SET 12 RETRO WHITE CHALK STICKS",24,"2011-08-16 10:48:00",0.42,15768,"United Kingdom",10.08
"5257",112649,500157,"21481","FAWN BLUE HOT WATER BOTTLE",6,"2010-03-04 18:23:00",2.95,12371,"Switzerland",17.7
"5258",920117,570875,"22951","60 CAKE CASES DOLLY GIRL DESIGN",24,"2011-10-12 17:00:00",0.55,12667,"Finland",13.2
"5259",290705,517719,"22606","WOODEN SKITTLES GARDEN SET",1,"2010-08-01 12:02:00",15.95,17931,"United Kingdom",15.95
"5260",184263,506920,"21868","POTTING SHED TEA MUG",12,"2010-05-05 10:53:00",1.25,16124,"United Kingdom",15
"5261",712478,552905,"22295","HEART FILIGREE DOVE LARGE",12,"2011-05-12 11:10:00",1.65,15974,"United Kingdom",19.8
"5262",60835,494804,"21232","STRAWBERRY CERAMIC TRINKET BOX",12,"2010-01-18 15:10:00",1.25,15298,"United Kingdom",15
"5263",283749,516959,"22494","EMERGENCY FIRST AID TIN ",10,"2010-07-25 16:06:00",1.25,13451,"United Kingdom",12.5
"5264",296888,518273,"22085","PAPER CHAIN KIT SKULLS ",18,"2010-08-06 09:28:00",2.95,16197,"United Kingdom",53.1
"5265",681540,550071,"21754","HOME BUILDING BLOCK WORD",3,"2011-04-14 12:12:00",5.95,16735,"United Kingdom",17.85
"5266",549739,538347,"22175","PINK OWL SOFT TOY",1,"2010-12-10 14:54:00",2.95,17220,"United Kingdom",2.95
"5267",236329,512285,"21900","KEY FOB , SHED",1,"2010-06-14 14:27:00",0.65,13069,"United Kingdom",0.65
"5268",1010617,577557,"23035","DRAWER KNOB CERAMIC IVORY",6,"2011-11-20 15:36:00",1.45,15426,"United Kingdom",8.7
"5269",226705,511292,"20855","PINK PATCH PURSE BLUE HEART",2,"2010-06-07 14:55:00",1.65,15164,"United Kingdom",3.3
"5270",462989,533097,"84029G","KNITTED UNION FLAG HOT WATER BOTTLE",10,"2010-11-16 11:02:00",3.75,16008,"United Kingdom",37.5
"5271",777906,559121,"22798","ANTIQUE GLASS DRESSING TABLE POT",16,"2011-07-06 12:18:00",2.95,13599,"United Kingdom",47.2
"5272",162926,504907,"21932","SCANDINAVIAN PAISLEY PICNIC BAG",6,"2010-04-19 08:19:00",2.55,17850,"United Kingdom",15.3
"5273",919295,570855,"23355","HOT WATER BOTTLE KEEP CALM",4,"2011-10-12 14:56:00",4.95,17314,"United Kingdom",19.8
"5274",457260,532755,"22940","FELTCRAFT CHRISTMAS FAIRY",3,"2010-11-14 13:38:00",4.25,17288,"United Kingdom",12.75
"5275",6238,489875,"84997A","GREEN 3 PIECE MINI DOTS CUTLERY SET",2,"2009-12-02 15:41:00",3.75,17841,"United Kingdom",7.5
"5276",1043010,580062,"23394","POSTE FRANCE CUSHION COVER",1,"2011-12-01 13:28:00",3.75,15862,"United Kingdom",3.75
"5277",225650,511209,"21888","BINGO SET",1,"2010-06-07 12:18:00",3.75,16719,"United Kingdom",3.75
"5278",866527,566733,"22826","LOVE SEAT ANTIQUE WHITE METAL",1,"2011-09-14 13:54:00",85,15103,"United Kingdom",85
"5279",168776,505366,"20712","JUMBO BAG WOODLAND ANIMALS",20,"2010-04-21 16:01:00",1.95,13461,"United Kingdom",39
"5280",970377,574741,"21877","HOME SWEET HOME MUG",2,"2011-11-06 16:13:00",1.65,15993,"United Kingdom",3.3
"5281",783488,559550,"22630","DOLLY GIRL LUNCH BOX",3,"2011-07-10 15:38:00",1.95,17757,"United Kingdom",5.85
"5282",1060661,581193,"22469","HEART OF WICKER SMALL",1,"2011-12-07 17:05:00",1.65,17097,"Spain",1.65
"5283",637436,545853,"84950","ASSORTED COLOUR T-LIGHT HOLDER",12,"2011-03-07 13:50:00",0.65,16517,"United Kingdom",7.8
"5284",213425,510078,"22487","WHITE WOOD GARDEN PLANT LADDER",2,"2010-05-27 11:22:00",9.95,14113,"United Kingdom",19.9
"5285",419708,529522,"22030","SWALLOWS GREETING CARD",12,"2010-10-28 15:37:00",0.42,14303,"United Kingdom",5.04
"5286",907856,569900,"20724","RED RETROSPOT CHARLOTTE BAG",10,"2011-10-06 16:17:00",0.85,17651,"United Kingdom",8.5
"5287",803405,561199,"48138","DOORMAT UNION FLAG",10,"2011-07-25 14:45:00",6.75,14970,"United Kingdom",67.5
"5288",106232,499516,"47504E","ENGLISH ROSE SCISSORS",12,"2010-03-01 09:56:00",1.25,12779,"Poland",15
"5289",675524,549321,"21363","HOME SMALL WOOD LETTERS",3,"2011-04-08 10:19:00",4.95,14243,"United Kingdom",14.85
"5290",748109,556441,"21535","RED RETROSPOT SMALL MILK JUG",2,"2011-06-10 15:07:00",2.55,14415,"United Kingdom",5.1
"5291",340828,522626,"21906","PHARMACIE FIRST AID TIN",16,"2010-09-15 16:22:00",5.95,15513,"United Kingdom",95.2
"5292",142929,502920,"22520","CHILDS GARDEN TROWEL BLUE ",1,"2010-03-29 13:55:00",0.85,18041,"United Kingdom",0.85
"5293",48275,493883,"15056BL","EDWARDIAN PARASOL BLACK",600,"2010-01-08 10:06:00",3,18102,"United Kingdom",1800
"5294",791824,560251,"22989","SET 2 PANTRY DESIGN TEA TOWELS",1,"2011-07-17 12:32:00",3.25,17774,"United Kingdom",3.25
"5295",1009979,577532,"21619","4 VANILLA BOTANICAL CANDLES",3,"2011-11-20 14:01:00",1.25,16666,"United Kingdom",3.75
"5296",67195,495364,"37495","FAIRY CAKE BIRTHDAY CANDLE SET",4,"2010-01-24 12:13:00",3.75,15711,"United Kingdom",15
"5297",1057237,580965,"16161P","WRAP ENGLISH ROSE ",25,"2011-12-06 14:52:00",0.42,12417,"Belgium",10.5
"5298",793952,560432,"22427","ENAMEL FLOWER JUG CREAM",6,"2011-07-18 15:39:00",5.95,13327,"United Kingdom",35.7
"5299",501542,536182,"22082","RIBBON REEL STRIPES DESIGN ",10,"2010-11-30 12:25:00",1.65,18260,"United Kingdom",16.5
"5300",276245,516224,"22315","200 RED + WHITE BENDY STRAWS",2,"2010-07-19 11:23:00",1.25,15039,"United Kingdom",2.5
"5301",826802,563256,"21116","OWL DOORSTOP",3,"2011-08-15 12:07:00",4.95,18143,"United Kingdom",14.85
"5302",335075,522078,"85214","TUB 24 PINK FLOWER PEGS",2,"2010-09-12 11:29:00",1.65,16206,"United Kingdom",3.3
"5303",1056026,580875,"22512","DOORSTOP RACING CAR DESIGN",8,"2011-12-06 12:11:00",0.79,17744,"United Kingdom",6.32
"5304",4513,489816,"21924","BLUE/CREAM STRIPE FRINGE HAMMOCK",1,"2009-12-02 13:20:00",7.95,16086,"United Kingdom",7.95
"5305",324832,521036,"22412","METAL SIGN NEIGHBOURHOOD WITCH ",12,"2010-09-02 09:04:00",2.1,12949,"United Kingdom",25.2
"5306",991761,576326,"22141","CHRISTMAS CRAFT TREE TOP ANGEL",6,"2011-11-14 15:18:00",2.1,16504,"United Kingdom",12.6
"5307",426275,530087,"21509","COWBOYS AND INDIANS BIRTHDAY CARD ",12,"2010-11-01 13:33:00",0.42,16732,"United Kingdom",5.04
"5308",178060,506264,"22569","FELTCRAFT CUSHION BUTTERFLY",4,"2010-04-28 14:53:00",3.75,13715,"United Kingdom",15
"5309",889560,568650,"21724","PANDA AND BUNNIES STICKER SHEET",12,"2011-09-28 11:56:00",0.85,13505,"Switzerland",10.2
"5310",840747,564725,"21906","PHARMACIE FIRST AID TIN",1,"2011-08-28 12:28:00",6.75,18041,"United Kingdom",6.75
"5311",795625,560551,"21864","UNION JACK FLAG PASSPORT COVER ",1,"2011-07-19 12:47:00",2.1,18041,"United Kingdom",2.1
"5312",879487,567854,"22367","CHILDRENS APRON SPACEBOY DESIGN",8,"2011-09-22 13:37:00",1.95,14038,"United Kingdom",15.6
"5313",180438,506463,"22528","GARDENERS KNEELING PAD",12,"2010-04-30 07:58:00",1.25,16258,"United Kingdom",15
"5314",1032651,579168,"21832","CHOCOLATE CALCULATOR",20,"2011-11-28 14:12:00",1.65,17806,"United Kingdom",33
"5315",317434,520339,"21988","PACK OF 6 SKULL PAPER PLATES",6,"2010-08-25 12:43:00",0.85,16779,"United Kingdom",5.1
"5316",773305,558775,"48188","DOORMAT WELCOME PUPPIES",300,"2011-07-04 10:20:00",4.58,18102,"United Kingdom",1374
"5317",292369,517870,"22030","SWALLOWS GREETING CARD",12,"2010-08-02 15:19:00",0.42,16945,"United Kingdom",5.04
"5318",143018,502922,"85113","POLKA DOT PISTACHIO PAIL",1,"2010-03-29 14:04:00",2.1,18041,"United Kingdom",2.1
"5319",297657,518387,"22598","CHRISTMAS MUSICAL ZINC TREE",6,"2010-08-08 12:16:00",0.85,13857,"United Kingdom",5.1
"5320",759895,557525,"22629","SPACEBOY LUNCH BOX ",12,"2011-06-21 09:26:00",1.95,12759,"Netherlands",23.4
"5321",434599,530912,"84352","SILVER CHRISTMAS TREE BAUBLE STAND ",1,"2010-11-04 15:58:00",16.95,17049,"United Kingdom",16.95
"5322",699285,551721,"22551","PLASTERS IN TIN SPACEBOY",3,"2011-05-03 16:49:00",1.65,14711,"United Kingdom",4.95
"5323",831632,563739,"22380","TOY TIDY SPACEBOY  ",2,"2011-08-18 20:05:00",2.1,17750,"United Kingdom",4.2
"5324",1039108,579558,"22469","HEART OF WICKER SMALL",12,"2011-11-30 11:24:00",1.65,14755,"United Kingdom",19.8
"5325",70908,495725,"POST","POSTAGE",4,"2010-01-26 15:03:00",18,12681,"France",72
"5326",398405,527467,"22951","60 CAKE CASES DOLLY GIRL DESIGN",1,"2010-10-18 11:03:00",0.55,15921,"United Kingdom",0.55
"5327",282771,516918,"47580","TEA TIME DES TEA COSY",6,"2010-07-25 11:31:00",2.55,16075,"United Kingdom",15.3
"5328",623446,544664,"22260","FELT EGG COSY BLUE RABBIT ",12,"2011-02-22 14:55:00",0.85,16045,"United Kingdom",10.2
"5329",806256,561502,"22772","PINK DRAWER KNOB ACRYLIC EDWARDIAN",12,"2011-07-27 14:14:00",1.25,14305,"United Kingdom",15
"5330",967206,574629,"20726","LUNCH BAG WOODLAND",1,"2011-11-06 11:21:00",1.65,16326,"United Kingdom",1.65
"5331",1015409,578031,"22697","GREEN REGENCY TEACUP AND SAUCER",6,"2011-11-22 13:41:00",2.95,15796,"United Kingdom",17.7
"5332",749369,556495,"22231","JIGSAW TREE WITH BIRDHOUSE",4,"2011-06-12 15:14:00",0.59,18069,"United Kingdom",2.36
