Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Revenue,week,month,year
493812,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,16,2010-01-07T11:52:00Z,0.65,13081,United Kingdom,10.4,1,1,2010
527376,21645,ASSORTED TUTTI FRUTTI ROUND BOX,1,2010-10-17T12:37:00Z,1.65,14953,United Kingdom,1.65,42,10,2010
577106,20963,APPLE BATH SPONGE,2,2011-11-17T17:18:00Z,1.25,14456,United Kingdom,2.5,46,11,2011
535354,22851,SET 20 NAPKINS FAIRY CAKES DESIGN,12,2010-11-25T17:00:00Z,0.85,17556,United Kingdom,10.2,47,11,2010
579173,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2011-11-28T14:37:00Z,2.08,17359,United Kingdom,4.16,48,11,2011
524112,22501,PICNIC BASKET WICKER LARGE,2,2010-09-27T13:24:00Z,9.95,15358,United Kingdom,19.9,39,9,2010
564648,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,12,2011-08-26T14:04:00Z,1.25,15641,United Kingdom,15,34,8,2011
578270,22609,PENS ASSORTED SPACEBALL,1,2011-11-23T13:39:00Z,1.63,14096,United Kingdom,1.63,47,11,2011
577778,22630,DOLLY GIRL LUNCH BOX,1,2011-11-21T16:10:00Z,1.95,16549,United Kingdom,1.95,47,11,2011
526246,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,2010-10-11T09:44:00Z,0.85,12909,United Kingdom,8.5,41,10,2010
547947,21929,JUMBO BAG PINK VINTAGE PAISLEY,100,2011-03-28T15:03:00Z,1.65,15032,United Kingdom,165,13,3,2011
541406,21458,2 PICTURE BOOK EGGS EASTER BUNNY,9,2011-01-17T15:19:00Z,1.25,14657,United Kingdom,11.25,3,1,2011
505572,22449,SILK PURSE RUSSIAN DOLL PINK,2,2010-04-23T11:36:00Z,3.35,14030,United Kingdom,6.7,17,4,2010
580094,22952,60 CAKE CASES VINTAGE CHRISTMAS,1,2011-12-01T14:50:00Z,0.55,15904,United Kingdom,0.55,48,12,2011
523200,22606,WOODEN SKITTLES GARDEN SET,8,2010-09-21T09:26:00Z,12.75,14676,United Kingdom,102,38,9,2010
550675,21539,RED RETROSPOT BUTTER DISH,6,2011-04-20T10:39:00Z,4.95,15260,United Kingdom,29.700000000000003,16,4,2011
554520,22893,MINI CAKE STAND T-LIGHT HOLDER,10,2011-05-24T17:03:00Z,0.42,17841,United Kingdom,4.2,21,5,2011
573868,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6,2011-11-01T12:18:00Z,2.95,12491,France,17.700000000000003,44,11,2011
512554,20971,PINK BLUE FELT CRAFT TRINKET BOX,5,2010-06-16T14:01:00Z,1.25,15005,United Kingdom,6.25,24,6,2010
550513,22796,PHOTO FRAME 3 CLASSIC HANGING,2,2011-04-18T16:37:00Z,9.95,16928,United Kingdom,19.9,16,4,2011
528438,22127,PARTY CONES CARNIVAL ASSORTED,12,2010-10-22T10:40:00Z,1.25,12419,Spain,15,43,10,2010
573340,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,3,2011-10-30T11:55:00Z,0.39,14159,United Kingdom,1.17,44,10,2011
513498,22624,IVORY KITCHEN SCALES,2,2010-06-25T10:22:00Z,8.5,14911,EIRE,17,26,6,2010
549989,21318,GLASS CHALICE BLUE SMALL,18,2011-04-13T16:58:00Z,0.39,13221,United Kingdom,7.0200000000000005,15,4,2011
517042,21843,RED RETROSPOT CAKE STAND,1,2010-07-26T11:46:00Z,10.95,13069,United Kingdom,10.95,30,7,2010
509389,21874,GIN AND TONIC MUG,1,2010-05-21T17:19:00Z,1.25,13174,United Kingdom,1.25,21,5,2010
529306,22086,PAPER CHAIN KIT 50'S CHRISTMAS,60,2010-10-27T12:52:00Z,2.55,13093,United Kingdom,153,43,10,2010
532004,20669,RED HEART LUGGAGE TAG,2,2010-11-10T12:38:00Z,1.25,14177,United Kingdom,2.5,45,11,2010
579516,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,1,2011-11-29T17:52:00Z,2.55,17841,United Kingdom,2.55,48,11,2011
527446,22870,"NUMBER TILE COTTAGE GARDEN, 2",8,2010-10-18T09:36:00Z,1.95,18065,United Kingdom,15.6,42,10,2010
535802,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,2010-11-28T14:57:00Z,3.95,14030,United Kingdom,3.95,48,11,2010
528507,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,3,2010-10-22T12:29:00Z,1.25,17841,United Kingdom,3.75,43,10,2010
497209,37501,TEA TIME TEA SET IN GIFT BOX,1,2010-02-07T12:40:00Z,6.95,16788,United Kingdom,6.95,6,2,2010
570409,POST,POSTAGE,2,2011-10-10T13:03:00Z,18,12682,France,36,41,10,2011
526179,21231,SWEETHEART CERAMIC TRINKET BOX,3,2010-10-10T11:41:00Z,1.25,13736,United Kingdom,3.75,41,10,2010
527194,21231,SWEETHEART CERAMIC TRINKET BOX,48,2010-10-15T11:46:00Z,1.25,15095,United Kingdom,60,42,10,2010
535079,82578,KITCHEN METAL SIGN,24,2010-11-25T08:21:00Z,0.55,15661,United Kingdom,13.2,47,11,2010
545071,22883,NUMBER TILE VINTAGE FONT 4,2,2011-02-27T15:59:00Z,1.95,15996,United Kingdom,3.9,9,2,2011
524726,22139,RETRO SPOT TEA SET CERAMIC 11 PC,9,2010-09-30T14:19:00Z,4.95,15736,United Kingdom,44.55,39,9,2010
574587,84836,ZINC METAL HEART DECORATION,12,2011-11-06T10:29:00Z,1.25,14936,Channel Islands,15,45,11,2011
533920,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,2010-11-19T12:00:00Z,1.65,17360,United Kingdom,1.65,47,11,2010
509564,71053,WHITE METAL LANTERN,6,2010-05-24T12:59:00Z,3.75,17293,United Kingdom,22.5,21,5,2010
576696,20668,DISCO BALL CHRISTMAS DECORATION,24,2011-11-16T12:26:00Z,0.12,16669,United Kingdom,2.88,46,11,2011
579188,22466,FAIRY TALE COTTAGE NIGHT LIGHT,12,2011-11-28T15:34:00Z,1.95,12748,United Kingdom,23.4,48,11,2011
501523,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,2010-03-17T12:14:00Z,0.55,13612,United Kingdom,13.2,11,3,2010
517977,22327,ROUND SNACK BOXES SET OF 4 SKULLS,2,2010-08-03T14:23:00Z,2.95,16938,United Kingdom,5.9,31,8,2010
538171,21905,MORE BUTTER METAL SIGN,1,2010-12-09T20:01:00Z,2.1,17530,United Kingdom,2.1,49,12,2010
566274,21824,PAINTED METAL STAR WITH HOLLY BELLS,4,2011-09-11T13:58:00Z,1.45,13884,United Kingdom,5.8,37,9,2011
557525,85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,6,2011-06-21T09:26:00Z,3.75,12759,Netherlands,22.5,25,6,2011
526894,22806,SET OF 6 T-LIGHTS WEDDING CAKE,6,2010-10-13T14:52:00Z,2.95,12471,Germany,17.700000000000003,41,10,2010
562565,84692,BOX OF 24 COCKTAIL PARASOLS,1,2011-08-07T10:45:00Z,0.42,16206,United Kingdom,0.42,32,8,2011
507394,21653,GLASS ETCHED T-LIGHT HOLDER LARGE,1,2010-05-09T12:49:00Z,2.1,16466,United Kingdom,2.1,19,5,2010
507710,21509,COWBOYS AND INDIANS BIRTHDAY CARD,12,2010-05-11T11:29:00Z,0.42,13206,United Kingdom,5.04,19,5,2010
495710,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,24,2010-01-26T13:35:00Z,0.95,13459,United Kingdom,22.799999999999997,4,1,2010
573068,23554,LANDMARK FRAME OXFORD STREET,1,2011-10-27T13:56:00Z,12.5,17545,United Kingdom,12.5,43,10,2011
515475,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,24,2010-07-13T09:35:00Z,0.42,16320,Unspecified,10.08,28,7,2010
509159,22131,FOOD CONTAINER SET 3 LOVE HEART,1,2010-05-20T13:39:00Z,1.95,15005,United Kingdom,1.95,20,5,2010
577493,22562,MONSTERS STENCIL CRAFT,4,2011-11-20T12:13:00Z,1.25,17323,United Kingdom,5,47,11,2011
532571,84925F,PSYCHEDELIC WALL THERMOMETER,1,2010-11-12T13:43:00Z,2.55,17006,United Kingdom,2.55,46,11,2010
544835,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,4,2011-02-24T10:15:00Z,4.25,17830,United Kingdom,17,8,2,2011
575480,23275,SET OF 3 HANGING OWLS OLLIE BEAK,24,2011-11-09T16:26:00Z,1.25,15594,United Kingdom,30,45,11,2011
545996,22061,LARGE CAKE STAND  HANGING STRAWBERY,1,2011-03-08T14:12:00Z,9.95,14367,United Kingdom,9.95,10,3,2011
553673,22192,BLUE DINER WALL CLOCK,2,2011-05-18T12:46:00Z,8.5,16814,United Kingdom,17,20,5,2011
506962,22625,RED KITCHEN SCALES,2,2010-05-05T12:26:00Z,8.5,14936,Channel Islands,17,18,5,2010
534822,21034,REX CASH+CARRY JUMBO SHOPPER,2,2010-11-24T12:54:00Z,0.95,12970,United Kingdom,1.9,47,11,2010
531799,22867,HAND WARMER BIRD DESIGN,48,2010-11-09T15:39:00Z,2.1,13093,United Kingdom,100.8,45,11,2010
558555,22077,6 RIBBONS RUSTIC CHARM,2,2011-06-30T13:03:00Z,1.65,15578,United Kingdom,3.3,26,6,2011
576326,22493,PAINT YOUR OWN CANVAS SET,20,2011-11-14T15:18:00Z,1.65,16504,United Kingdom,33,46,11,2011
532429,21351,CINAMMON & ORANGE WREATH,1,2010-11-12T10:14:00Z,6.75,13316,United Kingdom,6.75,46,11,2010
533794,22413,METAL SIGN TAKE IT OR LEAVE IT,1,2010-11-18T18:16:00Z,2.95,16907,United Kingdom,2.95,46,11,2010
506907,22069,BROWN  PIRATE TREASURE CHEST,12,2010-05-05T10:39:00Z,1.65,12649,Germany,19.799999999999997,18,5,2010
508721,21445,12 PINK ROSE PEG PLACE SETTINGS,1,2010-05-17T17:24:00Z,1.25,14606,United Kingdom,1.25,20,5,2010
525960,21231,SWEETHEART CERAMIC TRINKET BOX,1,2010-10-07T19:56:00Z,1.25,13230,United Kingdom,1.25,40,10,2010
516438,22625,RED KITCHEN SCALES,2,2010-07-20T12:08:00Z,8.5,13481,United Kingdom,17,29,7,2010
547944,21448,12 DAISY PEGS IN WOOD BOX,12,2011-03-28T14:59:00Z,1.65,12971,United Kingdom,19.799999999999997,13,3,2011
559332,23169,CLASSIC GLASS COOKIE JAR,18,2011-07-07T15:46:00Z,3.75,14021,United Kingdom,67.5,27,7,2011
569919,22732,3D VINTAGE CHRISTMAS STICKERS,18,2011-10-06T17:08:00Z,1.25,15300,United Kingdom,22.5,40,10,2011
504848,20914,SET/5 RED SPOTTY LID GLASS BOWLS,1,2010-04-16T17:12:00Z,2.95,14623,United Kingdom,2.95,16,4,2010
561324,22396,MAGNETS PACK OF 4 RETRO PHOTO,12,2011-07-26T13:45:00Z,0.39,14414,United Kingdom,4.68,30,7,2011
562984,22980,PANTRY SCRUBBING BRUSH,4,2011-08-11T11:45:00Z,1.65,17841,United Kingdom,6.6,32,8,2011
573576,21985,PACK OF 12 HEARTS DESIGN TISSUES,8,2011-10-31T14:09:00Z,0.83,14096,United Kingdom,6.64,44,10,2011
574956,48187,DOORMAT NEW ENGLAND,2,2011-11-08T09:54:00Z,8.25,16732,United Kingdom,16.5,45,11,2011
577050,20829,GLITTER HANGING BUTTERFLY STRING,8,2011-11-17T13:59:00Z,2.1,14191,United Kingdom,16.8,46,11,2011
522703,21364,PEACE SMALL WOOD LETTERS,2,2010-09-16T11:30:00Z,6.75,14911,EIRE,13.5,37,9,2010
520059,22145,CHRISTMAS CRAFT HEART STOCKING,2,2010-08-23T15:44:00Z,2.1,15003,United Kingdom,4.2,34,8,2010
534034,20974,12 PENCILS SMALL TUBE SKULL,24,2010-11-19T15:41:00Z,0.65,16422,United Kingdom,15.6,47,11,2010
576339,21080,SET/20 RED RETROSPOT PAPER NAPKINS,2,2011-11-14T15:27:00Z,0.83,14096,United Kingdom,1.66,46,11,2011
531259,21896,POTTING SHED TWINE,6,2010-11-07T11:37:00Z,2.1,14127,United Kingdom,12.6,45,11,2010
545910,20975,12 PENCILS SMALL TUBE RED RETROSPOT,24,2011-03-08T10:04:00Z,0.65,14586,United Kingdom,15.6,10,3,2011
526242,21207,SKULL AND CROSSBONES  GARLAND,12,2010-10-11T09:18:00Z,1.65,14911,EIRE,19.799999999999997,41,10,2010
547063,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,2,2011-03-20T13:33:00Z,2.1,14769,United Kingdom,4.2,12,3,2011
507391,21441,BLUE BIRDHOUSE DECORATION,1,2010-05-09T12:30:00Z,0.85,14044,United Kingdom,0.85,19,5,2010
557898,22616,PACK OF 12 LONDON TISSUES,192,2011-06-23T14:35:00Z,0.29,17314,United Kingdom,55.67999999999999,25,6,2011
535409,22863,SOAP DISH BROCANTE,4,2010-11-26T11:24:00Z,2.95,14507,United Kingdom,11.8,48,11,2010
499960,20914,SET/5 RED SPOTTY LID GLASS BOWLS,12,2010-03-03T12:54:00Z,2.95,13294,United Kingdom,35.400000000000006,9,3,2010
532979,22071,SMALL WHITE RETROSPOT MUG IN BOX,1,2010-11-15T13:39:00Z,3.75,17346,United Kingdom,3.75,46,11,2010
507122,21720,CAKE SHOP  STICKER SHEET,72,2010-05-06T11:50:00Z,0.85,12678,France,61.2,18,5,2010
575637,21175,GIN + TONIC DIET METAL SIGN,1,2011-11-10T13:46:00Z,2.55,16904,United Kingdom,2.55,45,11,2011
537801,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,8,2010-12-08T13:08:00Z,12.75,15221,United Kingdom,102,49,12,2010
525220,22569,FELTCRAFT CUSHION BUTTERFLY,4,2010-10-04T12:50:00Z,3.75,15392,United Kingdom,15,40,10,2010
528156,22413,METAL SIGN TAKE IT OR LEAVE IT,1,2010-10-20T17:12:00Z,2.95,17817,United Kingdom,2.95,42,10,2010
556783,84978,HANGING HEART JAR T-LIGHT HOLDER,36,2011-06-14T13:15:00Z,1.06,13408,United Kingdom,38.16,24,6,2011
513210,22583,PACK OF 6 HANDBAG GIFT BOXES,12,2010-06-23T09:52:00Z,2.55,16325,United Kingdom,30.6,25,6,2010
525564,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2010-10-06T08:17:00Z,1.25,13055,United Kingdom,15,40,10,2010
570125,23307,SET OF 60 PANTRY DESIGN CAKE CASES,24,2011-10-07T13:14:00Z,0.55,17509,United Kingdom,13.2,40,10,2011
503192,22061,LARGE CAKE STAND  HANGING STRAWBERY,6,2010-03-30T15:20:00Z,9.95,13952,United Kingdom,59.7,13,3,2010
545587,22064,PINK DOUGHNUT TRINKET POT,4,2011-03-04T09:46:00Z,1.65,14796,United Kingdom,6.6,9,3,2011
572098,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,24,2011-10-20T15:38:00Z,0.39,15117,United Kingdom,9.36,42,10,2011
551028,22175,PINK OWL SOFT TOY,6,2011-04-26T11:30:00Z,2.95,13842,United Kingdom,17.700000000000003,17,4,2011
548451,21703,BAG 125g SWIRLY MARBLES,12,2011-03-31T11:25:00Z,0.42,17365,United Kingdom,5.04,13,3,2011
545312,21169,YOU'RE CONFUSING ME METAL SIGN,3,2011-03-01T13:51:00Z,1.69,15456,United Kingdom,5.07,9,3,2011
493878,21903,MAN FLU METAL SIGN,6,2010-01-08T09:08:00Z,2.1,14769,United Kingdom,12.6,2,1,2010
517626,16235,RECYCLED PENCIL WITH RABBIT ERASER,13,2010-07-30T12:10:00Z,0.21,16428,United Kingdom,2.73,31,7,2010
525065,22139,RETROSPOT TEA SET CERAMIC 11 PC,2,2010-10-03T14:28:00Z,4.95,16799,United Kingdom,9.9,40,10,2010
505710,22355,"CHARLOTTE BAG , SUKI DESIGN",10,2010-04-25T12:36:00Z,0.85,12474,Germany,8.5,17,4,2010
494676,37370,RETRO COFFEE MUGS ASSORTED,1,2010-01-17T16:09:00Z,1.25,17591,United Kingdom,1.25,3,1,2010
541588,22464,HANGING METAL HEART LANTERN,12,2011-01-19T14:43:00Z,1.65,14307,United Kingdom,19.799999999999997,3,1,2011
540458,22746,POPPY'S PLAYHOUSE LIVINGROOM,6,2011-01-07T12:28:00Z,2.1,12501,Germany,12.6,1,1,2011
548733,21754,HOME BUILDING BLOCK WORD,3,2011-04-04T10:29:00Z,5.95,17648,United Kingdom,17.85,14,4,2011
540473,84741C,CITRUS GARLAND FELT FLOWERS,4,2011-01-07T14:31:00Z,1.95,17284,United Kingdom,7.8,1,1,2011
578265,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2011-11-23T13:28:00Z,1.25,13018,United Kingdom,15,47,11,2011
553663,79321,CHILLI LIGHTS,1,2011-05-18T12:13:00Z,5.75,14527,United Kingdom,5.75,20,5,2011
498921,20699,MOUSEY LONG LEGS SOFT TOY,6,2010-02-24T09:24:00Z,2.55,14911,EIRE,15.3,8,2,2010
522760,35838B,S/6 SILVER ORNAMENETAL CANDLE,6,2010-09-16T13:48:00Z,0.85,15962,United Kingdom,5.1,37,9,2010
514732,21508,VINTAGE KID DOLLY CARD,36,2010-07-06T09:56:00Z,0.36,15061,United Kingdom,12.96,27,7,2010
538312,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,1,2010-12-10T13:48:00Z,2.1,16727,United Kingdom,2.1,50,12,2010
543798,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-02-13T11:13:00Z,0.95,15058,United Kingdom,0.95,7,2,2011
533957,20971,PINK BLUE FELT CRAFT TRINKET BOX,1,2010-11-19T12:51:00Z,1.25,16885,United Kingdom,1.25,47,11,2010
529602,85065,CREAM SWEETHEART TRAYS,23,2010-10-29T09:57:00Z,9.95,14088,United Kingdom,228.85,44,10,2010
557319,23088,ZINC HEART FLOWER T-LIGHT HOLDER,16,2011-06-20T08:23:00Z,1.25,15076,United Kingdom,20,25,6,2011
553063,21790,VINTAGE SNAP CARDS,12,2011-05-13T11:38:00Z,0.85,13018,United Kingdom,10.2,19,5,2011
567616,23130,MISTLETOE HEART WREATH GREEN,4,2011-09-21T12:23:00Z,4.15,14911,EIRE,16.6,38,9,2011
571944,21811,HANGING HEART WITH BELL,48,2011-10-20T10:15:00Z,0.39,13755,United Kingdom,18.72,42,10,2011
529267,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2010-10-27T11:50:00Z,0.55,16188,United Kingdom,13.2,43,10,2010
510962,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,1,2010-06-04T11:02:00Z,1.25,15547,United Kingdom,1.25,23,6,2010
567280,84991,60 TEATIME FAIRY CAKE CASES,120,2011-09-19T11:46:00Z,0.42,14646,Netherlands,50.4,38,9,2011
528618,22508,DOORSTOP RETROSPOT HEART,1,2010-10-22T17:07:00Z,3.75,13263,United Kingdom,3.75,43,10,2010
576508,23275,SET OF 3 HANGING OWLS OLLIE BEAK,1,2011-11-15T12:02:00Z,1.25,17777,United Kingdom,1.25,46,11,2011
506287,22464,HANGING METAL HEART LANTERN,12,2010-04-29T08:43:00Z,1.65,13041,United Kingdom,19.799999999999997,17,4,2010
523362,21156,RETROSPOT CHILDRENS APRON,8,2010-09-21T18:03:00Z,1.65,17850,United Kingdom,13.2,38,9,2010
564661,20727,LUNCH BAG  BLACK SKULL.,10,2011-08-26T14:45:00Z,1.65,12948,United Kingdom,16.5,34,8,2011
579196,35970,ZINC FOLKART SLEIGH BELLS,4,2011-11-28T15:54:00Z,4.13,14096,United Kingdom,16.52,48,11,2011
509196,85194L,HANGING SPRING FLOWER EGG LARGE,36,2010-05-20T18:21:00Z,0.85,14671,United Kingdom,30.6,20,5,2010
504406,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,6,2010-04-13T11:55:00Z,1.25,17841,United Kingdom,7.5,15,4,2010
525060,22521,CHILDS GARDEN TROWEL PINK,2,2010-10-03T14:13:00Z,0.85,14462,United Kingdom,1.7,40,10,2010
556733,37340,MULTICOLOUR SPRING FLOWER MUG,12,2011-06-14T11:53:00Z,0.39,16919,United Kingdom,4.68,24,6,2011
533113,22296,HEART IVORY TRELLIS LARGE,2,2010-11-16T12:19:00Z,1.65,17852,United Kingdom,3.3,46,11,2010
513813,22030,SWALLOWS GREETING CARD,12,2010-06-29T09:52:00Z,0.42,13023,United Kingdom,5.04,26,6,2010
507380,48138,DOOR MAT UNION FLAG,1,2010-05-09T11:40:00Z,7.49,13838,United Kingdom,7.49,19,5,2010
549951,20728,LUNCH BAG CARS BLUE,10,2011-04-13T12:57:00Z,1.65,13134,United Kingdom,16.5,15,4,2011
510241,47566,PARTY BUNTING,5,2010-05-28T10:08:00Z,4.65,15254,United Kingdom,23.25,22,5,2010
497932,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,6,2010-02-15T10:12:00Z,3.75,12391,Cyprus,22.5,7,2,2010
553158,22090,PAPER BUNTING RETROSPOT,6,2011-05-13T15:24:00Z,2.95,14194,United Kingdom,17.700000000000003,19,5,2011
550158,22502,PICNIC BASKET WICKER SMALL,4,2011-04-14T15:39:00Z,5.95,13989,United Kingdom,23.8,15,4,2011
499487,21175,GIN + TONIC DIET METAL SIGN,6,2010-02-28T13:42:00Z,2.1,13561,United Kingdom,12.6,9,2,2010
525436,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2010-10-05T13:21:00Z,1.95,14492,United Kingdom,19.5,40,10,2010
540953,22558,CLOTHES PEGS RETROSPOT PACK 24,1,2011-01-12T13:16:00Z,1.49,14587,United Kingdom,1.49,2,1,2011
519276,22618,COOKING SET RETROSPOT,2,2010-08-16T10:17:00Z,9.95,13090,United Kingdom,19.9,33,8,2010
560828,22228,BUNNY WOODEN PAINTED WITH BIRD,24,2011-07-21T11:55:00Z,0.39,14298,United Kingdom,9.36,29,7,2011
567656,22951,60 CAKE CASES DOLLY GIRL DESIGN,2,2011-09-21T14:40:00Z,1.25,14096,United Kingdom,2.5,38,9,2011
554151,84522,PINK PARTY SUNGLASSES,6,2011-05-23T11:07:00Z,1.95,14049,United Kingdom,11.7,21,5,2011
568346,22548,HEADS AND TAILS SPORTING FUN,2,2011-09-26T15:28:00Z,2.46,14096,United Kingdom,4.92,39,9,2011
507149,22135,LADLE LOVE HEART PINK,12,2010-05-06T13:12:00Z,0.42,13102,United Kingdom,5.04,18,5,2010
507691,37446,MINI CAKE STAND WITH HANGING CAKES,4,2010-05-11T10:19:00Z,1.45,14395,United Kingdom,5.8,19,5,2010
516450,84569B,PACK 3 FIRE ENGINE/CAR PATCHES,2,2010-07-20T13:04:00Z,1.25,17091,United Kingdom,2.5,29,7,2010
552545,22150,3 STRIPEY MICE FELTCRAFT,6,2011-05-10T10:30:00Z,1.95,13320,United Kingdom,11.7,19,5,2011
573094,22558,CLOTHES PEGS RETROSPOT PACK 24,3,2011-10-27T14:39:00Z,1.65,15707,United Kingdom,4.949999999999999,43,10,2011
525226,72741,GRAND CHOCOLATECANDLE,24,2010-10-04T13:13:00Z,1.45,16332,United Kingdom,34.8,40,10,2010
525017,21421,PORCELAIN ROSE LARGE,12,2010-10-03T11:35:00Z,1.25,13014,United Kingdom,15,40,10,2010
540645,85016,SET OF 6 VINTAGE NOTELETS KIT,144,2011-01-10T14:20:00Z,0.65,14060,United Kingdom,93.6,2,1,2011
505979,84675,FROG KING WATERING CAN,6,2010-04-27T09:05:00Z,2.95,15601,United Kingdom,17.700000000000003,17,4,2010
523953,21260,FIRST AID TIN,6,2010-09-26T12:04:00Z,3.25,17769,United Kingdom,19.5,39,9,2010
559698,22979,PANTRY WASHING UP BRUSH,1,2011-07-11T17:07:00Z,1.45,17589,United Kingdom,1.45,28,7,2011
555009,22781,GUMBALL MAGAZINE RACK,6,2011-05-31T10:32:00Z,7.65,17340,United Kingdom,45.900000000000006,22,5,2011
574732,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2011-11-06T15:11:00Z,1.69,13523,United Kingdom,20.28,45,11,2011
506244,22138,BAKING SET 9 PIECE RETROSPOT,3,2010-04-28T13:18:00Z,4.95,14194,United Kingdom,14.85,17,4,2010
537855,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,5,2010-12-08T15:59:00Z,1.69,15996,United Kingdom,8.45,49,12,2010
550161,22150,3 STRIPEY MICE FELTCRAFT,6,2011-04-14T15:58:00Z,1.95,14154,United Kingdom,11.7,15,4,2011
558916,22969,HOMEMADE JAM SCENTED CANDLES,24,2011-07-05T09:33:00Z,1.45,16985,United Kingdom,34.8,27,7,2011
498135,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,3,2010-02-16T17:47:00Z,1.95,14911,EIRE,5.85,7,2,2010
500721,21586,KINGS CHOICE GIANT TUBE MATCHES,3,2010-03-09T15:22:00Z,2.55,17059,United Kingdom,7.65,10,3,2010
511071,82494L,WOODEN FRAME ANTIQUE WHITE,4,2010-06-06T13:27:00Z,2.95,14653,United Kingdom,11.8,23,6,2010
530838,21977,PACK OF 60 PINK PAISLEY CAKE CASES,12,2010-11-04T14:00:00Z,0.55,13395,United Kingdom,6.6000000000000005,44,11,2010
527921,22589,CARDHOLDER GINGHAM STAR,12,2010-10-19T13:17:00Z,2.55,16119,United Kingdom,30.6,42,10,2010
570021,46000U,POLYESTER FILLER PAD 30CMx30CM,1,2011-10-07T10:20:00Z,1.25,17841,United Kingdom,1.25,40,10,2011
532964,21232,STRAWBERRY CERAMIC TRINKET BOX,4,2010-11-15T12:43:00Z,1.25,15493,United Kingdom,5,46,11,2010
514161,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,12,2010-06-30T15:18:00Z,0.85,13875,United Kingdom,10.2,26,6,2010
516967,22297,HEART IVORY TRELLIS SMALL,24,2010-07-26T09:50:00Z,1.25,12813,Netherlands,30,30,7,2010
571441,20652,BLUE POLKADOT LUGGAGE TAG,1,2011-10-17T13:31:00Z,2.46,14096,United Kingdom,2.46,42,10,2011
544824,21745,GAOLERS KEYS DECORATIVE GARDEN,4,2011-02-24T09:32:00Z,3.75,17139,United Kingdom,15,8,2,2011
497473,21181,PLEASE ONE PERSON METAL SIGN,2,2010-02-09T15:27:00Z,2.1,13156,United Kingdom,4.2,6,2,2010
495300,84932D,SMALL ORIENTAL RED FOLDING STOOL,8,2010-01-22T13:39:00Z,1.95,12510,Spain,15.6,4,1,2010
567809,22835,HOT WATER BOTTLE I AM SO POORLY,4,2011-09-22T12:29:00Z,4.95,13804,United Kingdom,19.8,38,9,2011
554137,22326,ROUND SNACK BOXES SET OF4 WOODLAND,18,2011-05-23T10:13:00Z,2.95,12708,Germany,53.1,21,5,2011
496519,22386,JUMBO BAG PINK WITH WHITE SPOTS,10,2010-02-02T12:03:00Z,1.95,17581,United Kingdom,19.5,5,2,2010
516752,21931,JUMBO STORAGE BAG SUKI,1,2010-07-22T16:01:00Z,1.95,13031,United Kingdom,1.95,29,7,2010
512607,72741,GRAND CHOCOLATECANDLE,18,2010-06-17T09:48:00Z,1.45,16134,United Kingdom,26.1,24,6,2010
512694,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2010-06-17T11:52:00Z,1.95,14710,United Kingdom,3.9,24,6,2010
511993,22605,WOODEN CROQUET GARDEN SET,2,2010-06-11T15:22:00Z,12.75,14911,EIRE,25.5,24,6,2010
550663,23201,JUMBO BAG ALPHABET,10,2011-04-20T09:30:00Z,1.95,15078,United Kingdom,19.5,16,4,2011
529091,20961,STRAWBERRY BATH SPONGE,10,2010-10-26T13:37:00Z,1.25,12371,Switzerland,12.5,43,10,2010
569036,23295,SET OF 12 MINI LOAF BAKING CASES,16,2011-09-30T10:44:00Z,0.83,18217,United Kingdom,13.28,39,9,2011
530311,22644,CERAMIC CHERRY CAKE MONEY BANK,4,2010-11-02T13:27:00Z,1.45,16374,United Kingdom,5.8,44,11,2010
